Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
LKA,2012-07-01,2012-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,89.420611,X,base year is 2015
LKA,2013-07-01,2013-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,94.845726,X,base year is 2015
LKA,2014-07-01,2014-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,97.769679,X,base year is 2015
LKA,2015-07-01,2015-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,99.505776,X,base year is 2015
LKA,2016-07-01,2016-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,105.262308,X,base year is 2015
LKA,2017-07-01,2017-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,111.841203,X,base year is 2015
LKA,2018-07-01,2018-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,115.678891,X,base year is 2015
LKA,2019-07-01,2019-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,118.237350,X,base year is 2015
LKA,2020-07-01,2020-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,125.455859,X,base year is 2015
LKA,2021-07-01,2021-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,133.953597,X,base year is 2015
LKA,2022-07-01,2022-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,222.400443,X,base year is 2015
LKA,2023-07-01,2023-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,232.535730,X,base year is 2015
LKA,2024-07-01,2024-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2024,2024,,238.294416,X,base year is 2015
LKA,2000-08-01,2000-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,28.310862,X,base year is 2015
LKA,2001-08-01,2001-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,31.544483,X,base year is 2015
LKA,2002-08-01,2002-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,34.726707,X,base year is 2015
LKA,2003-08-01,2003-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,35.996317,X,base year is 2015
LKA,2004-08-01,2004-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,39.760308,X,base year is 2015
LKA,2005-08-01,2005-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,44.664672,X,base year is 2015
LKA,2006-08-01,2006-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,49.134605,X,base year is 2015
LKA,2007-08-01,2007-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,57.242854,X,base year is 2015
LKA,2008-08-01,2008-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,71.557945,X,base year is 2015
LKA,2009-08-01,2009-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,72.255286,X,base year is 2015
LKA,2010-08-01,2010-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,75.849276,X,base year is 2015
LKA,2011-08-01,2011-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,81.159798,X,base year is 2015
LKA,2012-08-01,2012-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,88.884194,X,base year is 2015
LKA,2013-08-01,2013-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,94.480232,X,base year is 2015
LKA,2014-08-01,2014-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,97.221438,X,base year is 2015
LKA,2015-08-01,2015-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,99.048908,X,base year is 2015
LKA,2016-08-01,2016-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,103.526211,X,base year is 2015
LKA,2017-08-01,2017-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2017,2017,,111.749829,X,base year is 2015
LKA,2018-08-01,2018-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2018,2018,,114.582409,X,base year is 2015
LKA,2019-08-01,2019-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2019,2019,,118.511471,X,base year is 2015
LKA,2020-08-01,2020-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2020,2020,,125.912727,X,base year is 2015
LKA,2021-08-01,2021-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2021,2021,,134.410465,X,base year is 2015
LKA,2022-08-01,2022-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2022,2022,,227.698434,X,base year is 2015
LKA,2023-08-01,2023-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2023,2023,,232.535730,X,base year is 2015
LKA,2024-08-01,2024-08-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2024,2024,,235.069552,X,base year is 2015
LKA,2000-09-01,2000-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,27.911717,X,base year is 2015
LKA,2001-09-01,2001-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,32.083602,X,base year is 2015
LKA,2002-09-01,2002-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,34.455508,X,base year is 2015
LKA,2003-09-01,2003-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,36.112233,X,base year is 2015
LKA,2004-09-01,2004-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,40.293960,X,base year is 2015
LKA,2005-09-01,2005-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,44.768624,X,base year is 2015
LKA,2006-09-01,2006-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,49.723665,X,base year is 2015
LKA,2007-09-01,2007-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,57.762613,X,base year is 2015
LKA,2008-09-01,2008-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,71.665228,X,base year is 2015
LKA,2009-09-01,2009-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,72.362570,X,base year is 2015
LKA,2010-09-01,2010-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,76.492976,X,base year is 2015
LKA,2011-09-01,2011-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,81.374365,X,base year is 2015
LKA,2012-09-01,2012-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,88.776911,X,base year is 2015
LKA,2013-09-01,2013-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,94.297485,X,base year is 2015
LKA,2014-09-01,2014-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,97.221438,X,base year is 2015
LKA,2015-09-01,2015-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,99.048908,X,base year is 2015
LKA,2016-09-01,2016-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,103.708958,X,base year is 2015
LKA,2017-09-01,2017-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,112.663565,X,base year is 2015
LKA,2018-09-01,2018-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,113.668673,X,base year is 2015
LKA,2019-09-01,2019-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,119.333832,X,base year is 2015
LKA,2020-09-01,2020-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,126.917835,X,base year is 2015
LKA,2021-09-01,2021-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,134.775959,X,base year is 2015
LKA,2022-09-01,2022-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,232.535730,X,base year is 2015
LKA,2023-09-01,2023-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2023,2023,,234.378510,X,base year is 2015
LKA,2024-09-01,2024-09-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2024,2024,,233.917815,X,base year is 2015
LKA,2000-10-01,2000-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,28.129333,X,base year is 2015
LKA,2001-10-01,2001-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,32.103286,X,base year is 2015
LKA,2002-10-01,2002-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,34.721240,X,base year is 2015
LKA,2003-10-01,2003-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,36.076146,X,base year is 2015
LKA,2004-10-01,2004-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,40.454711,X,base year is 2015
LKA,2005-10-01,2005-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,45.149781,X,base year is 2015
LKA,2006-10-01,2006-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,50.382028,X,base year is 2015
LKA,2007-10-01,2007-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,59.529796,X,base year is 2015
LKA,2008-10-01,2008-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,71.450662,X,base year is 2015
LKA,2009-10-01,2009-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,72.577136,X,base year is 2015
LKA,2010-10-01,2010-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,77.297600,X,base year is 2015
LKA,2011-10-01,2011-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,81.267082,X,base year is 2015
LKA,2012-10-01,2012-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,88.508703,X,base year is 2015
LKA,2013-10-01,2013-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,94.480232,X,base year is 2015
LKA,2014-10-01,2014-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,96.855944,X,base year is 2015
LKA,2015-10-01,2015-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,99.779897,X,base year is 2015
LKA,2016-10-01,2016-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,104.805441,X,base year is 2015
LKA,2017-10-01,2017-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,114.034168,X,base year is 2015
LKA,2018-10-01,2018-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,114.125541,X,base year is 2015
LKA,2019-10-01,2019-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,120.521688,X,base year is 2015
LKA,2020-10-01,2020-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,127.100583,X,base year is 2015
LKA,2021-10-01,2021-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,137.608539,X,base year is 2015
LKA,2022-10-01,2022-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,232.190209,X,base year is 2015
LKA,2023-10-01,2023-10-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2023,2023,,234.493683,X,base year is 2015
LKA,2000-11-01,2000-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,28.286804,X,base year is 2015
LKA,2001-11-01,2001-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,32.488215,X,base year is 2015
LKA,2002-11-01,2002-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,35.429859,X,base year is 2015
LKA,2003-11-01,2003-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,37.006755,X,base year is 2015
LKA,2004-11-01,2004-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,41.841330,X,base year is 2015
LKA,2005-11-01,2005-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,45.565589,X,base year is 2015
LKA,2006-11-01,2006-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,51.213643,X,base year is 2015
LKA,2007-11-01,2007-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,61.123725,X,base year is 2015
LKA,2008-11-01,2008-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,71.021529,X,base year is 2015
LKA,2009-11-01,2009-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,73.113553,X,base year is 2015
LKA,2010-11-01,2010-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,78.155867,X,base year is 2015
LKA,2011-11-01,2011-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,81.857140,X,base year is 2015
LKA,2012-11-01,2012-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,89.635177,X,base year is 2015
LKA,2013-11-01,2013-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,94.662979,X,base year is 2015
LKA,2014-11-01,2014-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,97.678305,X,base year is 2015
LKA,2015-11-01,2015-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,102.338355,X,base year is 2015
LKA,2016-11-01,2016-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,106.541538,X,base year is 2015
LKA,2017-11-01,2017-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,115.496144,X,base year is 2015
LKA,2018-11-01,2018-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,116.684000,X,base year is 2015
LKA,2019-11-01,2019-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,121.435424,X,base year is 2015
LKA,2020-11-01,2020-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,127.740197,X,base year is 2015
LKA,2021-11-01,2021-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,141.903095,X,base year is 2015
LKA,2022-11-01,2022-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,230.692951,X,base year is 2015
LKA,2023-11-01,2023-11-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2023,2023,,237.257853,X,base year is 2015
LKA,2000-12-01,2000-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,29.449245,X,base year is 2015
LKA,2001-12-01,2001-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,32.634750,X,base year is 2015
LKA,2002-12-01,2002-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,36.318913,X,base year is 2015
LKA,2003-12-01,2003-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,38.140764,X,base year is 2015
LKA,2004-12-01,2004-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,43.406197,X,base year is 2015
LKA,2005-12-01,2005-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,45.808143,X,base year is 2015
LKA,2006-12-01,2006-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,51.975957,X,base year is 2015
LKA,2007-12-01,2007-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,61.712786,X,base year is 2015
LKA,2008-12-01,2008-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,70.377829,X,base year is 2015
LKA,2009-12-01,2009-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,73.918177,X,base year is 2015
LKA,2010-12-01,2010-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,78.960491,X,base year is 2015
LKA,2011-12-01,2011-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,82.822689,X,base year is 2015
LKA,2012-12-01,2012-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,90.439802,X,base year is 2015
LKA,2013-12-01,2013-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,94.662979,X,base year is 2015
LKA,2014-12-01,2014-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,99.231655,X,base year is 2015
LKA,2015-12-01,2015-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,103.434838,X,base year is 2015
LKA,2016-12-01,2016-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,107.820767,X,base year is 2015
LKA,2017-12-01,2017-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,115.678891,X,base year is 2015
LKA,2018-12-01,2018-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,116.135759,X,base year is 2015
LKA,2019-12-01,2019-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,123.354268,X,base year is 2015
LKA,2020-12-01,2020-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,129.019427,X,base year is 2015
LKA,2021-12-01,2021-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,147.111386,X,base year is 2015
LKA,2022-12-01,2022-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,230.808125,X,base year is 2015
LKA,2023-12-01,2023-12-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2023,2023,,240.482717,X,base year is 2015
LKA,2001-01-01,2001-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,20.325061,E,
LKA,2002-01-01,2002-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,11.095067,E,
LKA,2003-01-01,2003-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,17.080107,E,
LKA,2004-01-01,2004-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,0.638732,E,
LKA,2005-01-01,2005-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,16.652272,E,
LKA,2006-01-01,2006-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,9.106039,E,
LKA,2007-01-01,2007-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,17.184348,E,
LKA,2008-01-01,2008-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,26.596162,E,
LKA,2009-01-01,2009-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,13.049382,E,
LKA,2010-01-01,2010-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,8.828379,E,
LKA,2011-01-01,2011-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,7.793142,E,
LKA,2012-01-01,2012-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,4.653450,E,
LKA,2013-01-01,2013-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,12.257198,E,
LKA,2014-01-01,2014-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,3.370006,E,
LKA,2015-01-01,2015-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,18.444666,E,
LKA,2016-01-01,2016-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,-4.208754,E,
LKA,2017-01-01,2017-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,6.590510,E,
LKA,2018-01-01,2018-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,8.985985,E,
LKA,2019-01-01,2019-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,-4.841150,E,
LKA,2020-01-01,2020-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,13.672496,E,
LKA,2021-01-01,2021-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,5.874126,E,
LKA,2022-01-01,2022-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,24.371158,E,
LKA,2023-01-01,2023-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2023,2023,%,53.562005,E,
LKA,2024-01-01,2024-01-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7001,January,2024,2024,%,4.037801,E,
LKA,2001-02-01,2001-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,20.897738,E,
LKA,2002-02-01,2002-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,10.611054,E,
LKA,2003-02-01,2003-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,13.706994,E,
LKA,2004-02-01,2004-02-29,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,1.115487,E,
LKA,2005-02-01,2005-02-28,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,17.712124,E,
